LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,Label
21,10,#,1,48,9,1190,1020,1211,1047,1190,1020,1211,1047,7,27,27,0,False,True,9,False,1,0,0,1,False,O
21,11,Weight,6,50,999999,1613,1017,1717,1049,1613|1613|1613|1613|1613|1613,1017|1017|1017|1017|1017|1017,1717|1717|1717|1717|1717|1717,1049|1049|1049|1049|1049|1049,402,32,32,0,False,False,9,False,1,0,0,2,False,O
21,12,(kg),4,57,9999,1724,1017,1778,1048,1724|1724|1724|1724,1017|1017|1017|1017,1778|1778|1778|1778,1048|1048|1048|1048,7,31,31,0,False,True,9,False,1,0,0,2,False,O
22,0,156,3,0,999,153,1077,202,1103,153|153|153,1077|1077|1077,202|202|202,1103|1103|1103,0,26,26,0,False,False,9,False,1,0,3,0,True,O
22,1,04893652AD,10,4,9999999999,218,1075,394,1102,218|218|218|218|218|218|218|218|218|218,1075|1075|1075|1075|1075|1075|1075|1075|1075|1075,394|394|394|394|394|394|394|394|394|394,1102|1102|1102|1102|1102|1102|1102|1102|1102|1102,16,27,27,0,False,False,9,False,1,0,8,0,False,O
22,2,3.6,3,15,999,737,1075,780,1101,737|737|737,1075|1075|1075,780|780|780,1101|1101|1101,343,26,26,0,False,True,9,False,1,0,2,1,True,O
22,3,L,1,19,9,788,1075,806,1100,788,1075,806,1100,8,25,25,0,True,False,9,False,1,0,0,1,False,O
22,4,Non-Cusw,8,21,99999999,812,1075,948,1101,812|812|812|812|812|812|812|812,1075|1075|1075|1075|1075|1075|1075|1075,948|948|948|948|948|948|948|948,1101|1101|1101|1101|1101|1101|1101|1101,6,26,26,0,False,True,9,False,1,0,0,1,False,O
22,5,-,1,30,9,954,1086,966,1093,954,1086,966,1093,6,7,7,0,False,True,9,True,1,0,0,1,False,O
22,6,FG,2,32,99,973,1075,1014,1100,973|973,1075|1075,1014|1014,1100|1100,7,25,25,0,True,False,9,False,1,0,0,1,False,O
22,7,Engine,6,35,999999,1024,1074,1114,1105,1024|1024|1024|1024|1024|1024,1074|1074|1074|1074|1074|1074,1114|1114|1114|1114|1114|1114,1105|1105|1105|1105|1105|1105,10,31,31,0,False,False,9,False,1,0,0,1,False,O
22,8,Block,5,42,99999,1122,1074,1196,1100,1122|1122|1122|1122|1122,1074|1074|1074|1074|1074,1196|1196|1196|1196|1196,1100|1100|1100|1100|1100,8,26,26,0,False,False,9,False,1,0,0,1,False,O
22,9,468,3,48,999,1520,1072,1569,1097,1520|1520|1520,1072|1072|1072,1569|1569|1569,1097|1097|1097,324,25,25,0,False,False,9,False,1,0,3,2,True,O
22,10,"17,131.40",9,52,999999999,1660,1071,1789,1099,1660|1660|1660|1660|1660|1660|1660|1660|1660,1071|1071|1071|1071|1071|1071|1071|1071|1071,1789|1789|1789|1789|1789|1789|1789|1789|1789,1099|1099|1099|1099|1099|1099|1099|1099|1099,91,28,28,0,False,True,9,False,1,0,7,3,True,O
23,0,840991,6,0,999999,737,1110,832,1135,737|737|737|737|737|737,1110|1110|1110|1110|1110|1110,832|832|832|832|832|832,1135|1135|1135|1135|1135|1135,0,25,25,0,False,False,9,False,1,0,6,0,True,O
23,1,/,1,7,9,840,1110,853,1135,840,1110,853,1135,8,25,25,0,False,True,9,True,1,0,0,0,False,O
23,2,11490359,8,9,99999999,862,1110,988,1135,862|862|862|862|862|862|862|862,1110|1110|1110|1110|1110|1110|1110|1110,988|988|988|988|988|988|988|988,1135|1135|1135|1135|1135|1135|1135|1135,9,25,25,0,False,False,9,False,1,0,8,0,True,O
23,3,/,1,18,9,993,1110,1006,1135,993,1110,1006,1135,5,25,25,0,False,True,9,True,1,0,0,0,False,O
24,0,CANADA,6,0,999999,220,1150,328,1173,220|220|220|220|220|220,1150|1150|1150|1150|1150|1150,328|328|328|328|328|328,1173|1173|1173|1173|1173|1173,0,23,23,0,True,False,9,False,1,0,0,0,False,O
25,0,Total,5,0,99999,75,2131,151,2157,75|75|75|75|75,2131|2131|2131|2131|2131,151|151|151|151|151,2157|2157|2157|2157|2157,0,26,26,0,False,False,9,False,1,0,0,0,False,O
25,1,Pkgs,4,6,9999,160,2130,233,2162,160|160|160|160,2130|2130|2130|2130,233|233|233|233,2162|2162|2162|2162,9,32,32,0,False,False,9,False,1,0,0,0,False,O
25,2,Total,5,11,99999,735,2120,810,2146,735|735|735|735|735,2120|2120|2120|2120|2120,810|810|810|810|810,2146|2146|2146|2146|2146,502,26,26,0,False,False,9,False,1,0,0,1,False,O
25,3,Quantity,8,17,99999999,819,2118,942,2149,819|819|819|819|819|819|819|819,2118|2118|2118|2118|2118|2118|2118|2118,942|942|942|942|942|942|942|942,2149|2149|2149|2149|2149|2149|2149|2149,9,31,31,0,False,False,9,False,1,0,0,1,False,O
25,4,Total,5,26,99999,1000,2117,1073,2143,1000|1000|1000|1000|1000,2117|2117|2117|2117|2117,1073|1073|1073|1073|1073,2143|2143|2143|2143|2143,58,26,26,0,False,False,9,False,1,0,0,2,False,O
25,5,Gross,5,32,99999,1083,2117,1165,2144,1083|1083|1083|1083|1083,2117|2117|2117|2117|2117,1165|1165|1165|1165|1165,2144|2144|2144|2144|2144,10,27,27,0,False,False,9,False,1,0,0,2,False,O
25,6,Weight,6,38,999999,1170,2117,1277,2150,1170|1170|1170|1170|1170|1170,2117|2117|2117|2117|2117|2117,1277|1277|1277|1277|1277|1277,2150|2150|2150|2150|2150|2150,5,33,33,0,False,False,9,False,1,0,0,2,False,O
25,7,In,2,45,99,1284,2117,1311,2144,1284|1284,2117|2117,1311|1311,2144|2144,7,27,27,0,False,False,9,False,1,0,0,2,False,O
25,8,lb,2,48,99,1320,2118,1348,2143,1320|1320,2118|2118,1348|1348,2143|2143,9,25,25,0,False,False,9,False,1,0,0,2,False,O
25,9,Total,5,51,99999,1436,2117,1511,2143,1436|1436|1436|1436|1436,2117|2117|2117|2117|2117,1511|1511|1511|1511|1511,2143|2143|2143|2143|2143,88,26,26,0,False,False,9,False,1,0,0,3,False,O
25,10,Gross,5,57,99999,1521,2117,1603,2143,1521|1521|1521|1521|1521,2117|2117|2117|2117|2117,1603|1603|1603|1603|1603,2143|2143|2143|2143|2143,10,26,26,0,False,False,9,False,1,0,0,3,False,O
25,11,Weight,6,63,999999,1608,2116,1713,2148,1608|1608|1608|1608|1608|1608,2116|2116|2116|2116|2116|2116,1713|1713|1713|1713|1713|1713,2148|2148|2148|2148|2148|2148,5,32,32,0,False,False,9,False,1,0,0,3,False,O
25,12,in,2,70,88,1719,2116,1746,2142,1719|1719,2116|2116,1746|1746,2142|2142,6,26,26,0,False,False,8,False,1,0,0,3,False,O
25,13,kg,2,73,99,1755,2114,1789,2147,1755|1755,2114|2114,1789|1789,2147|2147,9,33,33,0,False,False,9,False,1,0,0,3,False,O
26,0,156,3,0,999,182,2181,230,2207,182|182|182,2181|2181|2181,230|230|230,2207|2207|2207,0,26,26,0,False,False,9,False,1,0,3,0,True,O
26,1,468,3,4,999,892,2170,941,2194,892|892|892,2170|2170|2170,941|941|941,2194|2194|2194,662,24,24,0,False,False,9,False,1,0,3,1,True,O
26,2,"37,768.27",9,8,999999999,1218,2167,1348,2198,1218|1218|1218|1218|1218|1218|1218|1218|1218,2167|2167|2167|2167|2167|2167|2167|2167|2167,1348|1348|1348|1348|1348|1348|1348|1348|1348,2198|2198|2198|2198|2198|2198|2198|2198|2198,277,31,31,0,False,True,9,False,1,0,7,2,True,O
26,3,"17,131.40",9,18,999999999,1656,2165,1783,2196,1656|1656|1656|1656|1656|1656|1656|1656|1656,2165|2165|2165|2165|2165|2165|2165|2165|2165,1783|1783|1783|1783|1783|1783|1783|1783|1783,2196|2196|2196|2196|2196|2196|2196|2196|2196,308,31,31,0,False,True,9,False,1,0,7,3,True,B-PS_TotalWeights
27,0,Notes,5,0,99999,72,2239,161,2264,72|72|72|72|72,2239|2239|2239|2239|2239,161|161|161|161|161,2264|2264|2264|2264|2264,0,25,25,0,False,False,9,False,1,0,0,0,False,O
27,1,:,1,5,9,72,2239,161,2264,72,2239,161,2264,-89,25,25,0,False,True,9,True,1,0,0,1,False,O
28,0,Printed,7,0,9999999,76,2409,160,2431,76|76|76|76|76|76|76,2409|2409|2409|2409|2409|2409|2409,160|160|160|160|160|160|160,2431|2431|2431|2431|2431|2431|2431,0,22,22,0,False,False,9,False,1,0,0,0,False,O
28,1,:,1,7,9,76,2409,160,2431,76,2409,160,2431,-84,22,22,0,False,True,9,True,1,0,0,1,False,O
28,2,2023-01-03,10,9,9999999999,173,2408,303,2430,173|173|173|173|173|173|173|173|173|173,2408|2408|2408|2408|2408|2408|2408|2408|2408|2408,303|303|303|303|303|303|303|303|303|303,2430|2430|2430|2430|2430|2430|2430|2430|2430|2430,13,22,22,0,False,True,9,False,1,0,8,2,False,O
28,3,12,2,20,99,309,2407,370,2429,309|309,2407|2407,370|370,2429|2429,6,22,22,0,False,False,9,False,1,0,2,2,True,O
28,4,:,1,22,9,309,2407,370,2429,309,2407,370,2429,-61,22,22,0,False,True,9,True,1,0,0,3,False,O
28,5,00,2,23,99,309,2407,370,2429,309|309,2407|2407,370|370,2429|2429,-61,22,22,0,False,False,9,False,1,0,2,4,True,O
28,6,C36352PSe,9,26,666666666,574,2405,670,2423,574|574|574|574|574|574|574|574|574,2405|2405|2405|2405|2405|2405|2405|2405|2405,670|670|670|670|670|670|670|670|670,2423|2423|2423|2423|2423|2423|2423|2423|2423,204,18,18,0,False,False,6,False,1,0,5,5,False,O
28,7,Packing,7,36,9999999,671,2405,734,2425,671|671|671|671|671|671|671,2405|2405|2405|2405|2405|2405|2405,734|734|734|734|734|734|734,2425|2425|2425|2425|2425|2425|2425,1,20,20,0,False,False,9,False,1,0,0,5,False,O
28,8,Slip,4,44,9999,738,2404,770,2425,738|738|738|738,2404|2404|2404|2404,770|770|770|770,2425|2425|2425|2425,4,21,21,0,False,False,9,False,1,0,0,5,False,O
28,9,(an),4,49,8888,773,2404,806,2425,773|773|773|773,2404|2404|2404|2404,806|806|806|806,2425|2425|2425|2425,3,21,21,0,False,True,8,False,1,0,0,5,False,O
28,10,Page,4,54,9999,1651,2392,1718,2421,1651|1651|1651|1651,2392|2392|2392|2392,1718|1718|1718|1718,2421|2421|2421|2421,845,29,29,0,False,False,9,False,1,0,0,6,False,O
28,11,1,1,59,9,1728,2390,1741,2415,1728,2390,1741,2415,10,25,25,0,False,False,9,False,1,0,1,6,True,O
28,12,of,2,61,99,1750,2388,1778,2415,1750|1750,2388|2388,1778|1778,2415|2415,9,27,27,0,False,False,9,False,1,0,0,6,False,O
28,13,1,1,64,9,1784,2388,1797,2414,1784,2388,1797,2414,6,26,26,0,False,False,9,False,1,0,1,6,True,O
