LineNo,WordSequence,Word,WordLength,WordStartCharPosition,WordConfLevel,Left_Word_Top_X,Left_Word_Top_Y,Right_Word_Bot_X,Right_Word_Bot_Y,LeftXForLetters,LeftYForLetters,RightXForLetters,RightYForLetters,Distance_From_Left_Word,Word_Height,CharWithMaxHeight,WordWidth,isCapitalLine,isSpecialChar,AvgWordConfidenceLevel,isPunctuationWord,PageNumber,AvgCharWidth,DigitCount,Phrase_Sequence,isNumeric,Label
19,0,000010,6,0,999999,27,1399,151,1434,27|27|27|27|27|27,1399|1399|1399|1399|1399|1399,151|151|151|151|151|151,1434|1434|1434|1434|1434|1434,0,35,35,0,False,False,9,False,1,0,6,0,True,O
19,1,2254201023.05,13,7,9999999999999,217,1396,477,1431,217|217|217|217|217|217|217|217|217|217|217|217|217,1396|1396|1396|1396|1396|1396|1396|1396|1396|1396|1396|1396|1396,477|477|477|477|477|477|477|477|477|477|477|477|477,1431|1431|1431|1431|1431|1431|1431|1431|1431|1431|1431|1431|1431,66,35,35,0,False,True,9,False,1,0,12,1,True,O
19,2,6XQ42TX7AE,10,21,9999999999,658,1392,919,1432,658|658|658|658|658|658|658|658|658|658,1392|1392|1392|1392|1392|1392|1392|1392|1392|1392,919|919|919|919|919|919|919|919|919|919,1432|1432|1432|1432|1432|1432|1432|1432|1432|1432,181,40,40,0,False,False,9,False,1,0,4,2,False,O
19,3,84,2,32,99,1342,1388,1387,1425,1342|1342,1388|1388,1387|1387,1425|1425,423,37,37,0,False,False,9,False,1,0,2,3,True,O
19,4,EA,2,35,99,1426,1387,1485,1424,1426|1426,1387|1387,1485|1485,1424|1424,39,37,37,0,True,False,9,False,1,0,0,3,False,O
19,5,6,1,38,9,1740,1386,1764,1422,1740,1386,1764,1422,255,36,36,0,False,False,9,False,1,0,1,4,True,O
19,6,672,3,40,999,1942,1384,2009,1420,1942|1942|1942,1384|1384|1384,2009|2009|2009,1420|1420|1420,178,36,36,0,False,False,9,False,1,0,3,5,True,O
19,7,LB,2,44,99,2072,1382,2131,1418,2072|2072,1382|1382,2131|2131,1418|1418,63,36,36,0,True,False,9,False,1,0,0,6,False,O
20,0,WL,2,0,99,220,1449,290,1485,220|220,1449|1449,290|290,1485|1485,0,36,36,0,True,False,9,False,1,0,0,0,False,O
20,1,CARPET,6,3,999999,297,1448,467,1483,297|297|297|297|297|297,1448|1448|1448|1448|1448|1448,467|467|467|467|467|467,1483|1483|1483|1483|1483|1483,7,35,35,0,True,False,9,False,1,0,0,0,False,O
20,2,ASSY-FLOOR,10,10,9999999999,475,1446,739,1481,475|475|475|475|475|475|475|475|475|475,1446|1446|1446|1446|1446|1446|1446|1446|1446|1446,739|739|739|739|739|739|739|739|739|739,1481|1481|1481|1481|1481|1481|1481|1481|1481|1481,8,35,35,0,False,True,9,False,1,0,0,0,False,O
20,3,RR,2,21,99,748,1444,809,1480,748|748,1444|1444,809|809,1480|1480,9,36,36,0,True,False,9,False,1,0,0,0,False,O
20,4,11501444,8,24,99999999,1345,1442,1513,1476,1345|1345|1345|1345|1345|1345|1345|1345,1442|1442|1442|1442|1442|1442|1442|1442,1513|1513|1513|1513|1513|1513|1513|1513,1476|1476|1476|1476|1476|1476|1476|1476,536,34,34,0,False,False,9,False,1,0,8,1,True,O
20,5,30062124,8,33,99999999,1941,1437,2119,1471,1941|1941|1941|1941|1941|1941|1941|1941,1437|1437|1437|1437|1437|1437|1437|1437,2119|2119|2119|2119|2119|2119|2119|2119,1471|1471|1471|1471|1471|1471|1471|1471,428,34,34,0,False,False,9,False,1,0,8,2,True,O
21,0,000020,6,0,999999,27,1503,153,1538,27|27|27|27|27|27,1503|1503|1503|1503|1503|1503,153|153|153|153|153|153,1538|1538|1538|1538|1538|1538,0,35,35,0,False,False,9,False,1,0,6,0,True,O
21,1,2254203001.04,13,7,9999999999999,224,1501,479,1535,224|224|224|224|224|224|224|224|224|224|224|224|224,1501|1501|1501|1501|1501|1501|1501|1501|1501|1501|1501|1501|1501,479|479|479|479|479|479|479|479|479|479|479|479|479,1535|1535|1535|1535|1535|1535|1535|1535|1535|1535|1535|1535|1535,71,34,34,0,False,True,9,False,1,0,12,1,True,O
21,2,68360743AD,10,21,9999999999,660,1497,886,1532,660|660|660|660|660|660|660|660|660|660,1497|1497|1497|1497|1497|1497|1497|1497|1497|1497,886|886|886|886|886|886|886|886|886|886,1532|1532|1532|1532|1532|1532|1532|1532|1532|1532,181,35,35,0,False,False,9,False,1,0,8,2,False,O
21,3,310,3,32,999,1342,1492,1408,1531,1342|1342|1342,1492|1492|1492,1408|1408|1408,1531|1531|1531,456,39,39,0,False,False,9,False,1,0,3,3,True,O
21,4,EA,2,36,99,1436,1493,1496,1529,1436|1436,1493|1493,1496|1496,1529|1529,28,36,36,0,True,False,9,False,1,0,0,3,False,O
21,5,31,2,39,99,1728,1491,1772,1528,1728|1728,1491|1491,1772|1772,1528|1528,232,37,37,0,False,False,9,False,1,0,2,4,True,O
21,6,"4,340",5,42,99999,1943,1490,2043,1529,1943|1943|1943|1943|1943,1490|1490|1490|1490|1490,2043|2043|2043|2043|2043,1529|1529|1529|1529|1529,171,39,39,0,False,True,9,False,1,0,4,5,True,O
21,7,LB,2,48,99,2085,1488,2144,1524,2085|2085,1488|1488,2144|2144,1524|1524,42,36,36,0,True,False,9,False,1,0,0,5,False,O
22,0,WL,2,0,99,222,1554,291,1589,222|222,1554|1554,291|291,1589|1589,0,35,35,0,True,False,9,False,1,0,0,0,False,O
22,1,SILENCER,8,3,99999999,298,1552,508,1587,298|298|298|298|298|298|298|298,1552|1552|1552|1552|1552|1552|1552|1552,508|508|508|508|508|508|508|508,1587|1587|1587|1587|1587|1587|1587|1587,7,35,35,0,True,False,9,False,1,0,0,0,False,O
22,2,ASSY-DASH,9,12,999999999,516,1551,747,1586,516|516|516|516|516|516|516|516|516,1551|1551|1551|1551|1551|1551|1551|1551|1551,747|747|747|747|747|747|747|747|747,1586|1586|1586|1586|1586|1586|1586|1586|1586,8,35,35,0,False,True,9,False,1,0,0,0,False,O
22,3,INTERIOR,8,22,99999999,757,1549,967,1584,757|757|757|757|757|757|757|757,1549|1549|1549|1549|1549|1549|1549|1549,967|967|967|967|967|967|967|967,1584|1584|1584|1584|1584|1584|1584|1584,10,35,35,0,True,False,9,False,1,0,0,0,False,O
22,4,11434552,8,31,99999999,1345,1547,1512,1581,1345|1345|1345|1345|1345|1345|1345|1345,1547|1547|1547|1547|1547|1547|1547|1547,1512|1512|1512|1512|1512|1512|1512|1512,1581|1581|1581|1581|1581|1581|1581|1581,378,34,34,0,False,False,9,False,1,0,8,1,True,O
22,5,30062550,8,40,99999999,1943,1543,2121,1578,1943|1943|1943|1943|1943|1943|1943|1943,1543|1543|1543|1543|1543|1543|1543|1543,2121|2121|2121|2121|2121|2121|2121|2121,1578|1578|1578|1578|1578|1578|1578|1578,431,35,35,0,False,False,9,False,1,0,8,2,True,O
23,0,900001,6,0,999999,28,1607,150,1642,28|28|28|28|28|28,1607|1607|1607|1607|1607|1607,150|150|150|150|150|150,1642|1642|1642|1642|1642|1642,0,35,35,0,False,False,9,False,1,0,6,0,True,O
23,1,CH0CC00094,10,7,9999999999,224,1605,467,1640,224|224|224|224|224|224|224|224|224|224,1605|1605|1605|1605|1605|1605|1605|1605|1605|1605,467|467|467|467|467|467|467|467|467|467,1640|1640|1640|1640|1640|1640|1640|1640|1640|1640,74,35,35,0,False,False,9,False,1,0,6,1,False,O
23,2,0CC00094,8,18,99999999,661,1602,847,1637,661|661|661|661|661|661|661|661,1602|1602|1602|1602|1602|1602|1602|1602,847|847|847|847|847|847|847|847,1637|1637|1637|1637|1637|1637|1637|1637,194,35,35,0,False,False,9,False,1,0,6,2,False,O
23,3,31,2,27,99,1343,1599,1385,1635,1343|1343,1599|1599,1385|1385,1635|1635,496,36,36,0,False,False,9,False,1,0,2,3,True,O
23,4,EA,2,30,99,1427,1599,1487,1635,1427|1427,1599|1599,1487|1487,1635|1635,42,36,36,0,True,False,9,False,1,0,0,3,False,O
23,5,0,1,33,9,1742,1598,1766,1633,1742,1598,1766,1633,255,35,35,0,False,False,9,False,1,0,1,4,True,O
23,6,0,1,35,9,1944,1596,1969,1631,1944,1596,1969,1631,178,35,35,0,False,False,9,False,1,0,1,5,True,O
23,7,LB,2,37,99,2053,1594,2114,1631,2053|2053,1594|1594,2114|2114,1631|1631,84,37,37,0,True,False,9,False,1,0,0,6,False,O
24,0,Cab,3,0,999,223,1658,297,1693,223|223|223,1658|1658|1658,297|297|297,1693|1693|1693,0,35,35,0,False,False,9,False,1,0,0,0,False,O
24,1,Back,4,4,9999,309,1657,560,1699,309|309|309|309,1657|1657|1657|1657,560|560|560|560,1699|1699|1699|1699,12,42,42,0,False,False,9,False,1,0,0,0,False,O
24,2,/,1,8,9,309,1657,560,1699,309,1657,560,1699,-251,42,42,0,False,True,9,True,1,0,0,0,False,O
24,3,Chrysler,8,9,99999999,309,1657,560,1699,309|309|309|309|309|309|309|309,1657|1657|1657|1657|1657|1657|1657|1657,560|560|560|560|560|560|560|560,1699|1699|1699|1699|1699|1699|1699|1699,-251,42,42,0,False,False,9,False,1,0,0,0,False,O
24,4,ND,2,18,99,567,1656,627,1691,567|567,1656|1656,627|627,1691|1691,7,35,35,0,True,False,9,False,1,0,0,0,False,O
24,5,Container,9,21,999999999,637,1655,816,1690,637|637|637|637|637|637|637|637|637,1655|1655|1655|1655|1655|1655|1655|1655|1655,816|816|816|816|816|816|816|816|816,1690|1690|1690|1690|1690|1690|1690|1690|1690,10,35,35,0,False,False,9,False,1,0,0,0,False,O
25,0,900002,6,0,999999,27,1711,154,1746,27|27|27|27|27|27,1711|1711|1711|1711|1711|1711,154|154|154|154|154|154,1746|1746|1746|1746|1746|1746,0,35,35,0,False,False,9,False,1,0,6,0,True,O
25,1,CH0CS96605,10,7,9999999999,223,1709,462,1745,223|223|223|223|223|223|223|223|223|223,1709|1709|1709|1709|1709|1709|1709|1709|1709|1709,462|462|462|462|462|462|462|462|462|462,1745|1745|1745|1745|1745|1745|1745|1745|1745|1745,69,36,36,0,False,False,9,False,1,0,6,1,False,O
25,2,0CS96605,8,18,99999999,662,1707,841,1742,662|662|662|662|662|662|662|662,1707|1707|1707|1707|1707|1707|1707|1707,841|841|841|841|841|841|841|841,1742|1742|1742|1742|1742|1742|1742|1742,200,35,35,0,False,False,9,False,1,0,6,2,False,O
25,3,6,1,27,9,1344,1703,1369,1740,1344,1703,1369,1740,503,37,37,0,False,False,9,False,1,0,1,3,True,O
25,4,EA,2,29,99,1418,1704,1477,1740,1418|1418,1704|1704,1477|1477,1740|1740,49,36,36,0,True,False,9,False,1,0,0,3,False,O
25,5,0,1,32,9,1743,1703,1767,1739,1743,1703,1767,1739,266,36,36,0,False,False,9,False,1,0,1,4,True,O
25,6,0,1,34,9,1947,1703,1971,1738,1947,1703,1971,1738,180,35,35,0,False,False,9,False,1,0,1,5,True,O
25,7,LB,2,36,99,2056,1701,2115,1737,2056|2056,1701|1701,2115|2115,1737|1737,85,36,36,0,True,False,9,False,1,0,0,6,False,O
26,0,Chrysler,8,0,99999999,222,1762,377,1804,222|222|222|222|222|222|222|222,1762|1762|1762|1762|1762|1762|1762|1762,377|377|377|377|377|377|377|377,1804|1804|1804|1804|1804|1804|1804|1804,0,42,42,0,False,False,9,False,1,0,0,0,False,O
26,1,0CS96605,8,9,99999999,384,1761,563,1797,384|384|384|384|384|384|384|384,1761|1761|1761|1761|1761|1761|1761|1761,563|563|563|563|563|563|563|563,1797|1797|1797|1797|1797|1797|1797|1797,7,36,36,0,False,False,9,False,1,0,6,0,False,O
26,2,Container,9,18,999999999,572,1760,752,1796,572|572|572|572|572|572|572|572|572,1760|1760|1760|1760|1760|1760|1760|1760|1760,752|752|752|752|752|752|752|752|752,1796|1796|1796|1796|1796|1796|1796|1796|1796,9,36,36,0,False,False,9,False,1,0,0,0,False,O
27,0,Total,5,0,99999,231,3275,336,3315,231|231|231|231|231,3275|3275|3275|3275|3275,336|336|336|336|336,3315|3315|3315|3315|3315,0,40,40,0,False,False,9,False,1,0,0,0,False,O
27,1,Skids,5,6,99999,346,3273,459,3313,346|346|346|346|346,3273|3273|3273|3273|3273,459|459|459|459|459,3313|3313|3313|3313|3313,10,40,40,0,False,False,9,False,1,0,0,0,False,O
27,2,Total,5,12,99999,1015,3280,1120,3321,1015|1015|1015|1015|1015,3280|3280|3280|3280|3280,1120|1120|1120|1120|1120,3321|3321|3321|3321|3321,556,41,41,0,False,False,9,False,1,0,0,1,False,O
27,3,Net,3,18,999,1130,3281,1200,3321,1130|1130|1130,3281|3281|3281,1200|1200|1200,3321|3321|3321,10,40,40,0,False,False,9,False,1,0,0,1,False,O
27,4,Weight,6,22,999999,1207,3281,1354,3332,1207|1207|1207|1207|1207|1207,3281|3281|3281|3281|3281|3281,1354|1354|1354|1354|1354|1354,3332|3332|3332|3332|3332|3332,7,51,51,0,False,False,9,False,1,0,0,1,False,O
27,5,Total,5,29,99999,1770,3306,1878,3349,1770|1770|1770|1770|1770,3306|3306|3306|3306|3306,1878|1878|1878|1878|1878,3349|3349|3349|3349|3349,416,43,43,0,False,False,9,False,1,0,0,2,False,O
27,6,Gross,5,35,99999,1888,3309,2015,3355,1888|1888|1888|1888|1888,3309|3309|3309|3309|3309,2015|2015|2015|2015|2015,3355|3355|3355|3355|3355,10,46,46,0,False,False,9,False,1,0,0,2,False,O
27,7,Weight,6,41,999999,2022,3315,2181,3374,2022|2022|2022|2022|2022|2022,3315|3315|3315|3315|3315|3315,2181|2181|2181|2181|2181|2181,3374|3374|3374|3374|3374|3374,7,59,59,0,False,False,9,False,1,0,0,2,False,O
28,0,00037,5,0,99999,231,3331,351,3371,231|231|231|231|231,3331|3331|3331|3331|3331,351|351|351|351|351,3371|3371|3371|3371|3371,0,40,40,0,False,False,9,False,1,0,5,0,True,O
28,1,5012,4,6,9999,1017,3336,1114,3375,1017|1017|1017|1017,3336|3336|3336|3336,1114|1114|1114|1114,3375|3375|3375|3375,666,39,39,0,False,False,9,False,1,0,4,1,True,O
28,2,LB,2,11,99,1193,3336,1252,3376,1193|1193,3336|3336,1252|1252,3376|3376,79,40,40,0,True,False,9,False,1,0,0,1,False,O
28,3,12804,5,14,99999,1762,3364,1885,3405,1762|1762|1762|1762|1762,3364|3364|3364|3364|3364,1885|1885|1885|1885|1885,3405|3405|3405|3405|3405,510,41,41,0,False,False,9,False,1,0,5,2,True,B-PS_TotalWeights
28,4,LB,2,20,99,1943,3368,2004,3411,1943|1943,3368|3368,2004|2004,3411|3411,58,43,43,0,True,False,9,False,1,0,0,2,False,I-PS_TotalWeights
